,file,speaker,dialog
927,Ses01M_impro01,Ses01M_impro01_M025,I am not...I'm not getting to back that line.
928,Ses01M_impro01,Ses01M_impro01_M026,"Okay, okay let's keep our voices down, okay? I didn't come here to get in yelling match."
929,Ses01M_impro01,Ses01M_impro01_F023,I'm perfectly calm.
930,Ses01M_impro01,Ses01M_impro01_M027,"I did not come in here to get in a yelling match with you, all right?"
931,Ses01M_impro01,Ses01M_impro01_F024,Uh huh. I didn't come here get in yelling match either.
932,Ses01M_impro01,Ses01M_impro01_M028,Just try and help me.
933,Ses01M_impro01,Ses01M_impro01_F025,They don't pay me enough to deal people like you.
934,Ses01M_impro01,Ses01M_impro01_M029,"People like me, what is that supposed to mean? You know, this is ridiculous. Is there like a manager here, is there someone else that I can talk to?"
935,Ses01M_impro01,Ses01M_impro01_F026,Why?
936,Ses01M_impro01,Ses01M_impro01_M030,Why?
937,Ses01M_impro01,Ses01M_impro01_F027,Yeah.
938,Ses01M_impro01,Ses01M_impro01_F028,"So you're not going to send me a thank you card, is that a problem? Is your are not going..."
939,Ses01M_impro01,Ses01M_impro01_M031,"Why, because I'm sick of talking to you."
940,Ses01M_impro01,Ses01M_impro01_M032,"'Cause you're obviously not talking to me, you're just yelling at me, berating me and telling me I can't fill out forms right."
941,Ses01M_impro01,Ses01M_impro01_F029,"Oh, dear. Oh, boo-foo-woo, foo-foo."
942,Ses01M_impro01,Ses01M_impro01_M033,"Oh, no honey. And you're going to miss the Christmas card too. It's a shame. It's going to be a good, nice picture."
943,Ses01M_impro01,Ses01M_impro01_F030,Sit back down.
944,Ses01M_impro02,Ses01M_impro02_M000,"Hey, Joy come in here."
945,Ses01M_impro02,Ses01M_impro02_F000,What's happening?
946,Ses01M_impro02,Ses01M_impro02_M001,I have to go back.
947,Ses01M_impro02,Ses01M_impro02_M002,I just got a letter I have to go back.
948,Ses01M_impro02,Ses01M_impro02_F001,When?
949,Ses01M_impro02,Ses01M_impro02_M003,First thing tomorrow morning.
950,Ses01M_impro02,Ses01M_impro02_F002,Are you kidding me?
951,Ses01M_impro02,Ses01M_impro02_F003,How...
952,Ses01M_impro02,Ses01M_impro02_M004,"I don't understand, I don't underst--"
953,Ses01M_impro02,Ses01M_impro02_F004,How can they do that?
954,Ses01M_impro02,Ses01M_impro02_M005,They can do it.
955,Ses01M_impro02,Ses01M_impro02_F005,They said you're home for at least four years.
956,Ses01M_impro02,Ses01M_impro02_M006,"I guess they can do it,"
957,Ses01M_impro02,Ses01M_impro02_M007,"The National Guard is I guess really spread thin and then everyone has to go. We all have to go back, my whole companies going back."
958,Ses01M_impro02,Ses01M_impro02_F006,[BREATHING]
959,Ses01M_impro02,Ses01M_impro02_F007,That's not fair.
960,Ses01M_impro02,Ses01M_impro02_M008,I can't believe it. I just got back.
961,Ses01M_impro02,Ses01M_impro02_M009,"So yeah, we leave tomorrow..."
962,Ses01M_impro02,Ses01M_impro02_F008,[BREATHING]
963,Ses01M_impro02,Ses01M_impro02_M010,...we're all shipping out.
964,Ses01M_impro02,Ses01M_impro02_M011,I just got I feel like I'm in shock actually.
965,Ses01M_impro02,Ses01M_impro02_F009,I don't even know what to tell you.
966,Ses01M_impro02,Ses01M_impro02_M012,I don't know.
967,Ses01M_impro02,Ses01M_impro02_F010,What about the birthday party?
968,Ses01M_impro02,Ses01M_impro02_M013,I guess you're just going to have to have it without me.
969,Ses01M_impro02,Ses01M_impro02_M014,"Hey listen, it's going to be okay though, all right?"
970,Ses01M_impro02,Ses01M_impro02_M015,You're going to be fine.
971,Ses01M_impro02,Ses01M_impro02_F011,Me? I'm not worried about me.
972,Ses01M_impro02,Ses01M_impro02_M016,"I'm going to be fine too, okay?"
973,Ses01M_impro02,Ses01M_impro02_F012,How do you know?
974,Ses01M_impro02,Ses01M_impro02_M017,I know I have a good... I have a really good group of guys with me.
975,Ses01M_impro02,Ses01M_impro02_M018,We're going to be okay.
976,Ses01M_impro02,Ses01M_impro02_F013,You're going with the same ones?
977,Ses01M_impro02,Ses01M_impro02_M019,Do promise me you're going to take a lot of pictures.
978,Ses01M_impro02,Ses01M_impro02_F014,"Always, I always do."
979,Ses01M_impro02,Ses01M_impro02_M020,I know.
980,Ses01M_impro02,Ses01M_impro02_F015,It's not the same though.
981,Ses01M_impro02,Ses01M_impro02_M021,I just wish there was something I could do.
982,Ses01M_impro02,Ses01M_impro02_F016,We could hide away.
983,Ses01M_impro02,Ses01M_impro02_M022,Run away?
984,Ses01M_impro02,Ses01M_impro02_F017,Mm hmm. We'll build a bunker and never come out.
985,Ses01M_impro02,Ses01M_impro02_M023,"I really don't want to go, I don't want to go..."
986,Ses01M_impro02,Ses01M_impro02_F018,[LAUGHTER] Mmm.
987,Ses01M_impro02,Ses01M_impro02_M024,I'm scared.
988,Ses01M_impro02,Ses01M_impro02_F019,Don't say that.
989,Ses01M_impro02,Ses01M_impro02_F020,I'll send you a letter every single day.
990,Ses01M_impro02,Ses01M_impro02_M025,I love you.
991,Ses01M_impro02,Ses01M_impro02_F021,I love you too.
992,Ses01M_impro03,Ses01M_impro03_M000,The craziest thing just happened to me.
993,Ses01M_impro03,Ses01M_impro03_F000,What?
994,Ses01M_impro03,Ses01M_impro03_M001,This girl; she just offered me fifty thousand dollars to marry her.
995,Ses01M_impro03,Ses01M_impro03_F001,[BREATHING]
996,Ses01M_impro03,Ses01M_impro03_M002,Yeah.
997,Ses01M_impro03,Ses01M_impro03_F002,Why?
998,Ses01M_impro03,Ses01M_impro03_M003,"Well, she's not a citizen so she wants to get a visa."
999,Ses01M_impro03,Ses01M_impro03_F003,Is she on the run?
1000,Ses01M_impro03,Ses01M_impro03_M004,"No, no, no, no, no, no she just... she's not a citizen but she wants her visa, yeah. She's going to pay me fifty thousand dollars to marry her and stay married to her for two years."
1001,Ses01M_impro03,Ses01M_impro03_F004,"Oh, she just needs to marry you."
1002,Ses01M_impro03,Ses01M_impro03_F005,That's incredible. That's awesome. Where's she from? Maybe you can get a dual citizenship.
1003,Ses01M_impro03,Ses01M_impro03_M005,That's like twenty five thousand dollar a year for doing nothing. Isn't that awesome?
1004,Ses01M_impro03,Ses01M_impro03_M006,"She's actually from England, I think. Well she- she spoke English but she had an accent. I didn't even ask."
1005,Ses01M_impro03,Ses01M_impro03_F006,That's so cool. Uh huh.
1006,Ses01M_impro03,Ses01M_impro03_F007,[LAUGHTER] Why did she pick you? Where were you?
1007,Ses01M_impro03,Ses01M_impro03_M007,"Fifty thousand dollars. Fifty thousand dollars. I was just out... I just... she's - well, she's a friend of friend but like..."
1008,Ses01M_impro03,Ses01M_impro03_F008,You were at a party? And she's like hey. You seem unattached she's like.
1009,Ses01M_impro03,Ses01M_impro03_M008,"Yeah. Can you believe that? Yeah, she's like hey, I'm like sure I'll do it, I don't care. Yeah. I'm like fifty thousand dollars, I'd totally do it for fifty thousand dollars. But the only thing is that's kind of like illegal. So like I could go to jail probably for a long if I get caught, but..."
1010,Ses01M_impro03,Ses01M_impro03_F009,That's unbelievable... Yeah.
1011,Ses01M_impro03,Ses01M_impro03_F010,Well I've known people who have done this before. Yeah. You just- it's really fun actually 'cause you have like a fake engagement party and all your friends come over and like...
1012,Ses01M_impro03,Ses01M_impro03_M009,Have you?
1013,Ses01M_impro03,Ses01M_impro03_M010,It's like I'm really going to get married. We'll have like the whole thing.
1014,Ses01M_impro03,Ses01M_impro03_M011,"Oh, good. [LAUGHTER]"
1015,Ses01M_impro03,Ses01M_impro03_F011,"Yeah. Yeah. And then yeah, and then you know like you could like you could do like like sock her for a lot of money"
1016,Ses01M_impro03,Ses01M_impro03_M012,I know. What do you think I should-
1017,Ses01M_impro03,Ses01M_impro03_F012,"Like make her rent the apartment that you two have to live together in, you know. And you won't pay any rent or you pay like, a hundred bucks a month or something."
1018,Ses01M_impro03,Ses01M_impro03_M013,Oh good idea.
1019,Ses01M_impro03,Ses01M_impro03_M014,Yeah. Make her like open the bank account and stuff too.
1020,Ses01M_impro03,Ses01M_impro03_F013,Yeah.
1021,Ses01M_impro03,Ses01M_impro03_M015,It's a good idea.
1022,Ses01M_impro03,Ses01M_impro03_F014,"Dude, you lucked out."
1023,Ses01M_impro03,Ses01M_impro03_M016,I know. Also I get to like plan the wedding now too. That will be fun.
1024,Ses01M_impro03,Ses01M_impro03_F015,"Yeah. My colors are blush and beige what is it, do you know?"
1025,Ses01M_impro03,Ses01M_impro03_M017,"Something blue, something new, something... no I don't know. [LAUGHTER] So yeah, wonder if she's going to pay me up front but do you think it's bad though, do you think they're going to like track the money or something?"
1026,Ses01M_impro03,Ses01M_impro03_F016,Oh I don't know. [LAUGHTER]
1027,Ses01M_impro03,Ses01M_impro03_F017,I don't know get it in cash.
1028,Ses01M_impro03,Ses01M_impro03_M018,Just cash hardcore.
1029,Ses01M_impro03,Ses01M_impro03_F018,Yeah.
1030,Ses01M_impro03,Ses01M_impro03_M019,What should we do? Where should we get married? We should have party.
1031,Ses01M_impro03,Ses01M_impro03_F019,How exciting. You should have a wedding on the beach.
1032,Ses01M_impro03,Ses01M_impro03_M020,"Yeah, like a big like- A wedding on the beach, that would be nice."
1033,Ses01M_impro03,Ses01M_impro03_F020,"Yeah, at night."
1034,Ses01M_impro03,Ses01M_impro03_M021,And then we can honeymoon. I want to go tropical though like Bahamas- --or like Tahiti or something. I just want to like beach and like drink.
1035,Ses01M_impro03,Ses01M_impro03_F021,"Oh yeah, absolutely, absolutely."
1036,Ses01M_impro03,Ses01M_impro03_F022,How exciting. You should make her bring all your friends too.
1037,Ses01M_impro03,Ses01M_impro03_M022,I'll make her pay for that. I hear she's like totally wealthy. She's like royalty- --or something like and- --whatever like removed or something but yeah.
1038,Ses01M_impro03,Ses01M_impro03_F023,[GARBAGE] She's got to be loaded. fifty thousand dollars. That's incredible.
1039,Ses01M_impro03,Ses01M_impro03_F024,Incredible.
1040,Ses01M_impro03,Ses01M_impro03_M023,I'm going to marry a blue blood. [LAUGHTER]
1041,Ses01M_impro03,Ses01M_impro03_F025,"you're a lucky, lucky, lucky man."
1042,Ses01M_impro03,Ses01M_impro03_M024,Will you help me plan?
1043,Ses01M_impro03,Ses01M_impro03_F026,"Oh, totally. Yeah."
1044,Ses01M_impro03,Ses01M_impro03_M025,Good.
1045,Ses01M_impro04,Ses01M_impro04_F000,You seem kind of down.
1046,Ses01M_impro04,Ses01M_impro04_M000,I'm just mad.
1047,Ses01M_impro04,Ses01M_impro04_F001,How come?
1048,Ses01M_impro04,Ses01M_impro04_M001,It's--I've been trying to find this job I can't get any job.
1049,Ses01M_impro04,Ses01M_impro04_M002,It's not fair.
1050,Ses01M_impro04,Ses01M_impro04_F002,What do you mean?
1051,Ses01M_impro04,Ses01M_impro04_M003,"I mean I've been looking for a job for like three years and I can't get a job. I mean like, it's America, right? I should be able to get a job."
1052,Ses01M_impro04,Ses01M_impro04_F003,There's a lot of people looking for jobs.
1053,Ses01M_impro04,Ses01M_impro04_M004,"I guess. But three years? I mean, I like--I went to college even, I mean I didn't finish but I went for like a little bit. It's not fair, I don't know."
1054,Ses01M_impro04,Ses01M_impro04_F004,"I don't know, I mean, I just don't think..."
1055,Ses01M_impro04,Ses01M_impro04_M005,"I mean I've been sending out my resumes and doing everything I can do but nothing is happening. You know, it's like I can't and I can't keep living on loans anymore like this. I'm going to--I mean eventually I'm going to have to pay it back. I'm just kind of freaking out, I don't know."
1056,Ses01M_impro04,Ses01M_impro04_F005,Did you ever think it might be your attitude that's...
1057,Ses01M_impro04,Ses01M_impro04_M006,"What's my--like what do you mean ""my attitude""?"
1058,Ses01M_impro04,Ses01M_impro04_F006,"I don't know just sometimes you get kind of... No, I'm not saying that. I just--"
1059,Ses01M_impro04,Ses01M_impro04_M007,Do I have an attitude problem?
1060,Ses01M_impro04,Ses01M_impro04_M008,"No, well maybe it's because I'm like frustrated 'cause I can't get a job, you know."
1061,Ses01M_impro04,Ses01M_impro04_F007,...has anyone ever just said anything like that to you before?
1062,Ses01M_impro04,Ses01M_impro04_M009,"Like it's really hard to like shake that off when you go into like audition a room or whatever, you know what I mean?"
1063,Ses01M_impro04,Ses01M_impro04_F008,"Right, sure."
1064,Ses01M_impro04,Ses01M_impro04_F009,"But I mean you kind of got to, you got to fake it 'til you feel it, right?"
1065,Ses01M_impro04,Ses01M_impro04_M010,"I guess I just getting really hard to fake, you know."
1066,Ses01M_impro04,Ses01M_impro04_F010,I'm just saying that if I was looking to hire somebody in the--or kind of... No. No. No.
1067,Ses01M_impro04,Ses01M_impro04_M011,"Are you hiring? Wait, do you know of a job? Seriously, do you know, like do you know of anything though? Like, oh please, do you know of anything?"
1068,Ses01M_impro04,Ses01M_impro04_F011,No. I'm just saying though that if I was a person who was hiring somebody I-- --would not hire someone who was angry or upset.
1069,Ses01M_impro04,Ses01M_impro04_M012,Yeah.
1070,Ses01M_impro04,Ses01M_impro04_M013,I come across angry?
1071,Ses01M_impro04,Ses01M_impro04_F012,No.
1072,Ses01M_impro04,Ses01M_impro04_M014,What?
1073,Ses01M_impro04,Ses01M_impro04_F013,"Well, you know a little. If you were to listen to--"
1074,Ses01M_impro04,Ses01M_impro04_M015,"Okay. You're my friend you can tell me stuff. You can tell me honestly stuff, okay? Please."
1075,Ses01M_impro04,Ses01M_impro04_F014,I just don't want you to fly off the handle.
1076,Ses01M_impro04,Ses01M_impro04_M016,"Okay, I'm not flying off the handle I don't think I'm flying off the handle here at all."
1077,Ses01M_impro04,Ses01M_impro04_F015,You kind of have a short fuse.
1078,Ses01M_impro04,Ses01M_impro04_M017,I have a short fuse?
1079,Ses01M_impro04,Ses01M_impro04_F016,Yeah.
1080,Ses01M_impro04,Ses01M_impro04_M018,"Okay. Okay no, no, no, no okay no, I need to hear this more. Come on, bring it."
1081,Ses01M_impro04,Ses01M_impro04_F017,"Like this, right now we're trying have a conversation."
1082,Ses01M_impro04,Ses01M_impro04_F018,We're trying to have a conversation and you seem extremely hostile. You keep cutting me off.
1083,Ses01M_impro04,Ses01M_impro04_M019,"Well, it's 'cause I can't get a job, okay?"
1084,Ses01M_impro04,M:,
1085,Ses01M_impro04,Ses01M_impro04_M020,I'm not always right I'm just--
1086,Ses01M_impro04,Ses01M_impro04_F019,I can't finish the sentence with you without you jumping in...
1087,Ses01M_impro04,Ses01M_impro04_F020,...and you're always right.
1088,Ses01M_impro04,Ses01M_impro04_M021,fine okay.
1089,Ses01M_impro04,Ses01M_impro04_F021,You have an excuse for everything.
1090,Ses01M_impro04,Ses01M_impro04_M022,[BREATHING]
1091,Ses01M_impro04,Ses01M_impro04_F022,I'm just saying that maybe you should take in some information before you produce more of your own.
1092,Ses01M_impro04,Ses01M_impro04_M023,I'm like a sponge I'm like soaked up with all this information for like three years I'm just dying for a job to like put it in to.
1093,Ses01M_impro04,Ses01M_impro04_F023,[BREATHING]
1094,Ses01M_impro04,Ses01M_impro04_F024,That's -.
1095,Ses01M_impro04,Ses01M_impro04_M024,"You know, and like I don't think it's that much to ask. I know."
1096,Ses01M_impro04,Ses01M_impro04_F025,"Well, what kind of field are you looking to go into?"
1097,Ses01M_impro04,Ses01M_impro04_M025,That's it.
1098,Ses01M_impro05,Ses01M_impro05_F000,Can I help you?
1099,Ses01M_impro05,Ses01M_impro05_M000,"Yes, please help me. Where is my bag?"
1100,Ses01M_impro05,Ses01M_impro05_F001,I need a little more information.
1101,Ses01M_impro05,Ses01M_impro05_M001,"Where is my bag? Come on, I've been here for four hours."
1102,Ses01M_impro05,Ses01M_impro05_F002,What- What flight did you come in on?
1103,Ses01M_impro05,Ses01M_impro05_M002,"Okay, I'm coming in from Atlanta."
1104,Ses01M_impro05,Ses01M_impro05_F003,Georgia?
1105,Ses01M_impro05,Ses01M_impro05_M003,"Yes, Georgia. Good for you I need my bag. Can you..."
1106,Ses01M_impro05,Ses01M_impro05_F004,"There's no need for you to raise your voice, sir."
1107,Ses01M_impro05,Ses01M_impro05_F005,I've been college educated.
1108,Ses01M_impro05,Ses01M_impro05_F006,I speak your language.
1109,Ses01M_impro05,Ses01M_impro05_M004,Are you insinuating that I don't have a college education and that- for some reason that makes you a better person than I am?
1110,Ses01M_impro05,Ses01M_impro05_M005,"Listen, shut your smug mouth, okay? I don't need that."
1111,Ses01M_impro05,Ses01M_impro05_F007,I'm just saying you don't need to talk to me like I-
1112,Ses01M_impro05,Ses01M_impro05_M006,I've been sitting here for four hours.
1113,Ses01M_impro05,Ses01M_impro05_F008,I'm not a child.
1114,Ses01M_impro05,Ses01M_impro05_F009,I've been here for sixteen.
1115,Ses01M_impro05,Ses01M_impro05_M007,You people have just been tossing me around like a used hanky.
1116,Ses01M_impro05,Ses01M_impro05_F010,I come here every single day.
1117,Ses01M_impro05,Ses01M_impro05_M008,You work here.
1118,Ses01M_impro05,Ses01M_impro05_F011,"Details, Details. Well, anyhow can I--"
1119,Ses01M_impro05,Ses01M_impro05_F012,so you flew in from Atlanta...
1120,Ses01M_impro05,Ses01M_impro05_M009,My bag from Atlanta.
1121,Ses01M_impro05,Ses01M_impro05_F013,Four...Four hours ago.
1122,Ses01M_impro05,Ses01M_impro05_M010,It's a little black bag with wheels.
1123,Ses01M_impro05,Ses01M_impro05_F014,Do you have any i-?
1124,Ses01M_impro05,Ses01M_impro05_M011,That you wouldn't let me put in the overhead compartment. You said I had to check it.
1125,Ses01M_impro05,Ses01M_impro05_F015,I wouldn't let you? I was not in Atlanta. I was not in Atlanta.
1126,Ses01M_impro05,Ses01M_impro05_M012,It's a tiny little bag.
1127,Ses01M_impro05,Ses01M_impro05_F016,I had nothing to do with the boarding attendance. I'm sorry that your seat was wherever it was.
1128,Ses01M_impro05,Ses01M_impro05_M013,"It was right in the middle of five different people. I had a huge fat lady next me, a crying kid on left I went like can I please get a Bloody Mary, please? Will you bring a Bloody Mary?"
1129,Ses01M_impro05,Ses01M_impro05_F017,"I have some unfortunate news, uh, that your bag isn't going to be--"
1130,Ses01M_impro05,Ses01M_impro05_F018,--arriving any time soon.
1131,Ses01M_impro05,Ses01M_impro05_M014,"Just had a really, really stressful day, okay? And I need my bag; can you please help me get my bag?"
1132,Ses01M_impro05,Ses01M_impro05_F019,I'm really sorry to tell you this but...
1133,Ses01M_impro05,Ses01M_impro05_M015,Okay.
1134,Ses01M_impro05,Ses01M_impro05_F020,It's not. I can offer you fifty dollars and a reimbursement gift cards for our airline...
1135,Ses01M_impro05,Ses01M_impro05_F021,...and your future...
1136,Ses01M_impro05,Ses01M_impro05_M016,"I'm sorry, wait a minute. Are you saying I'm not going to get my bag at all?"
1137,Ses01M_impro05,Ses01M_impro05_F022,No.
1138,Ses01M_impro05,Ses01M_impro05_M017,It's gone.
1139,Ses01M_impro05,Ses01M_impro05_F023,Yes.
1140,Ses01M_impro05,Ses01M_impro05_M018,Where is it? Where did it go?
1141,Ses01M_impro05,Ses01M_impro05_F024,We've actually...
1142,Ses01M_impro05,Ses01M_impro05_M019,You mean did someone steal it? Do people steal bags?
1143,Ses01M_impro05,Ses01M_impro05_F025,They do as matter of fact. We don't like to publicize it because
1144,Ses01M_impro05,Ses01M_impro05_F026,people wouldn't Fly our airline.
1145,Ses01M_impro05,Ses01M_impro05_M020,Probably people that work for your company huh?
1146,Ses01M_impro05,Ses01M_impro05_M021,Do you know what was in that little bag that I could have just easily put in overhead compartment but no I had to check?
1147,Ses01M_impro05,Ses01M_impro05_F027,What was that?
1148,Ses01M_impro05,Ses01M_impro05_M022,My computer which has all of my data which I'm collecting right now.
1149,Ses01M_impro05,Ses01M_impro05_F028,That's unfortunate.
1150,Ses01M_impro05,Ses01M_impro05_M023,Yeah it's really unfortunate you know why because I'm going to get fired if I don't get that. So I need to have that back.
1151,Ses01M_impro05,Ses01M_impro05_F029,That's too bad.
1152,Ses01M_impro05,Ses01M_impro05_M024,"Fifty dollars is not going to cover me for my job, okay?"
1153,Ses01M_impro05,Ses01M_impro05_F030,I wish I could give it to you.
1154,Ses01M_impro05,Ses01M_impro05_M025,Well you need to find it. Can I just go back there and look through the bags? Can I just go back there and just go through maybe I'll find it.
1155,Ses01M_impro05,Ses01M_impro05_F031,I wish I-
1156,Ses01M_impro05,Ses01M_impro05_F032,That's not - no.
1157,Ses01M_impro05,Ses01M_impro05_F033,No.
1158,Ses01M_impro05,Ses01M_impro05_M026,It'll be a lot more than what you're doing sitting here and just give me lip service. I'd like to go back at least do some aggressive searching for my stuff.
1159,Ses01M_impro05,Ses01M_impro05_F034,We have plenty of aggressive searching going on it's not there. Someone's taken it.
1160,Ses01M_impro05,Ses01M_impro05_M027,"Sure, yeah right you have plenty of aggressive searching going on, aggressive searching, drinking coffee and smoking cigarettes."
1161,Ses01M_impro05,Ses01M_impro05_M028,I know what you guys do when you're not working you're union people; you just sit around on your ass.
1162,Ses01M_impro05,Ses01M_impro05_F035,You know I don't need to take this sort of abuse.
1163,Ses01M_impro05,Ses01M_impro05_M029,"Well, I don't need to take this kind of abuse either. I just was trying get back to Atlanta. I just got home, I just want to get my bag and get my stuff. And keep my job."
1164,Ses01M_impro05,Ses01M_impro05_F036,That's fantastic.
1165,Ses01M_impro05,Ses01M_impro05_F037,Then why don't you take your fifty dollars. Get yourself a taxi and go shopping tomorrow.
1166,Ses01M_impro05,Ses01M_impro05_M030,[BREATHING]
1167,Ses01M_impro05,Ses01M_impro05_M031,Thank you very much.
1168,Ses01M_impro06,Ses01M_impro06_F000,You okay?
1169,Ses01M_impro06,Ses01M_impro06_M000,"Yeah, I'm just-- yeah"
1170,Ses01M_impro06,Ses01M_impro06_M001,"Just kind of feel numb, you know."
1171,Ses01M_impro06,Ses01M_impro06_F001,What's happened?
1172,Ses01M_impro06,Ses01M_impro06_M002,You didn't even hear?
1173,Ses01M_impro06,Ses01M_impro06_M003,[BREATHING] Umm.
1174,Ses01M_impro06,Ses01M_impro06_M004,God I've told this story so many times. Umm.
1175,Ses01M_impro06,Ses01M_impro06_F002,You don't have to if you don't want to.
1176,Ses01M_impro06,Ses01M_impro06_M005,I just...I just basically lost someone that was really close to me.
1177,Ses01M_impro06,Ses01M_impro06_M006,"And I've kind of been dealing with all of the...the stuff, you know the hospital and people work because..."
1178,Ses01M_impro06,Ses01M_impro06_F003,I'm sorry to hear that.
1179,Ses01M_impro06,Ses01M_impro06_M007,"He kind of didn't have anyone to take care of that for him, so--"
1180,Ses01M_impro06,Ses01M_impro06_F004,You've been taking care of it all?
1181,Ses01M_impro06,M:,
1182,Ses01M_impro06,Ses01M_impro06_F005,Oh Jesus.
1183,Ses01M_impro06,Ses01M_impro06_M008,It's just really...really messed up.
1184,Ses01M_impro06,Ses01M_impro06_F006,He sick for awhile?
1185,Ses01M_impro06,Ses01M_impro06_M009,No.
1186,Ses01M_impro06,Ses01M_impro06_M010,Just like it.
1187,Ses01M_impro06,Ses01M_impro06_F007,Was it an accident?
1188,Ses01M_impro06,Ses01M_impro06_M011,"No, I mean it just came on really quick, you know I mean it was a [GARBAGE] it was a sickness but it just --"
1189,Ses01M_impro06,Ses01M_impro06_F008,how was sick?
1190,Ses01M_impro06,Ses01M_impro06_M012,What?
1191,Ses01M_impro06,Ses01M_impro06_F009,"Well, I'm confused. He was sick or it was an accident?"
1192,Ses01M_impro06,Ses01M_impro06_M013,"He was sick. He got sick. He got sick but it happened really, really fast, you know."
1193,Ses01M_impro06,Ses01M_impro06_F010,Oh. Really fast? Oh.
1194,Ses01M_impro06,Ses01M_impro06_M014,It was kind of like boom... done
1195,Ses01M_impro06,Ses01M_impro06_F011,Yeah.
1196,Ses01M_impro06,Ses01M_impro06_M015,It's just really weird because he was really young you know and it kind of like...
1197,Ses01M_impro06,Ses01M_impro06_F012,Yeah.
1198,Ses01M_impro06,Ses01M_impro06_M016,--it just kind of freaks you out.
1199,Ses01M_impro06,Ses01M_impro06_F013,"Totally, yeah."
1200,Ses01M_impro06,Ses01M_impro06_M017,So weird you know that like one days it's like you know sounds so stupid but like one day someone's here. And like next day you know they're not here and it just kind of makes you like think about like life and mortality and like that kind of stuff. You just like used to take for granted--you know.
1201,Ses01M_impro06,Ses01M_impro06_F014,Mmhmm.
1202,Ses01M_impro06,Ses01M_impro06_F015,Lock
1203,Ses01M_impro06,Ses01M_impro06_F016,Mmhmm.
1204,Ses01M_impro06,Ses01M_impro06_F017,The plans you make [GARBAGE].
1205,Ses01M_impro06,Ses01M_impro06_M018,"Exactly, you know, and like he had so many plans and he was going to do..."
1206,Ses01M_impro06,Ses01M_impro06_F018,It leaves a hole for you too.
1207,Ses01M_impro06,F:,
1208,Ses01M_impro06,Ses01M_impro06_M019,"so many things, you know?"
1209,Ses01M_impro06,Ses01M_impro06_F019,"It leaves a hole for you too, in your plans together."
1210,Ses01M_impro06,Ses01M_impro06_M020,What?
1211,Ses01M_impro06,Ses01M_impro06_M021,Yeah.
1212,Ses01M_impro06,Ses01M_impro06_F020,It gets better.
1213,Ses01M_impro06,Ses01M_impro06_M022,"He was a really, really good guy."
1214,Ses01M_impro06,Ses01M_impro06_F021,Mmhmm.
1215,Ses01M_impro06,Ses01M_impro06_M023,A lot of people loved him.
1216,Ses01M_impro06,Ses01M_impro06_F022,MMhmm.
1217,Ses01M_impro06,Ses01M_impro06_M024,"You know, it's like affecting a lot of people it's not just me, you know?"
1218,Ses01M_impro06,Ses01M_impro06_F023,Mmhmm.
1219,Ses01M_impro06,Ses01M_impro06_F024,How long did you know each other?
1220,Ses01M_impro06,Ses01M_impro06_M025,Umm...
1221,Ses01M_impro06,Ses01M_impro06_M026,For like eight years.
1222,Ses01M_impro06,Ses01M_impro06_F025,That's a long time.
1223,Ses01M_impro06,Ses01M_impro06_M027,Yeah.
1224,Ses01M_impro06,Ses01M_impro06_F026,It's good that you were there.
1225,Ses01M_impro06,Ses01M_impro06_M028,"Yeah, I'm glad I was there. Glad I- glad I got to be there."
1226,Ses01M_impro06,Ses01M_impro06_M029,"So weird,"
1227,Ses01M_impro06,Ses01M_impro06_F027,Yeah.
1228,Ses01M_impro06,Ses01M_impro06_M030,"like I can't...it's like you know it's like ""pinch me"" it's like I can't believe like I'm dealing with this, you know."
1229,Ses01M_impro06,Ses01M_impro06_F028,Are there things you wish you'd done differently?
1230,Ses01M_impro07,Ses01M_impro07_M000,Check this out. You know how I've told you I've been really into like softball recently?
1231,Ses01M_impro07,Ses01M_impro07_F000,Yeah.
1232,Ses01M_impro07,Ses01M_impro07_M001,"Well, this is totally random, I got this full ride scholarship to go to U.S.C next year to play softball."
1233,Ses01M_impro07,Ses01M_impro07_F001,[LAUGHTER]. For softball? That's unbelievable. Is it slow pitch?
1234,Ses01M_impro07,Ses01M_impro07_M002,For softball. They're going to pay me to go to school. Isn't that awesome?
1235,Ses01M_impro07,Ses01M_impro07_M003,"Yeah. Well, I don't--well yeah I can pitch, I'm not like the pitcher though. I'm like the pinch hitter guy I mostly just hit. But I guess I'm going to have to... Yeah, and then I play shortstop too but... It's so ex- The good news is I get to stay here."
1236,Ses01M_impro07,Ses01M_impro07_F002,Uh huh.
1237,Ses01M_impro07,Ses01M_impro07_F003,Pinch hitting softball.
1238,Ses01M_impro07,Ses01M_impro07_F004,That is incredible.
1239,Ses01M_impro07,Ses01M_impro07_F005,That's amazing. They pay for everything?
1240,Ses01M_impro07,Ses01M_impro07_M004,"I know. For softball, yeah."
1241,Ses01M_impro07,Ses01M_impro07_F006,"Your housing, books, everything? That is incredible."
1242,Ses01M_impro07,Ses01M_impro07_M005,"Yeah, everything. Every like- free ride and I get to, you know, like be on like a Trojans sports team too. And it's like cool. Isn't it awesome?"
1243,Ses01M_impro07,Ses01M_impro07_F007,That is incredible. Do you get like a per diem?
1244,Ses01M_impro07,Ses01M_impro07_M006,"I don't know. I should ask. Yeah, I will."
1245,Ses01M_impro07,Ses01M_impro07_F008,You should...You should look into that.
