,file,speaker,dialog
891,Ses02F_script03_2,Ses02F_script03_2_M033,Because it's late and it'll annoy the people upstairs.
892,Ses02F_script03_2,Ses02F_script03_2_F032,There aren't any people upstairs. It's a photographer's studio.
893,Ses02F_script03_2,Ses02F_script03_2_M034,There are people downstairs I suppose?
894,Ses02F_script03_2,Ses02F_script03_2_F033,They're away in Tunis.
895,Ses02F_script03_2,Ses02F_script03_2_M035,This is no time of the year for Tunis.
896,Ses02F_script03_2,Ses02F_script03_2_F034,"Turn it on again, please."
897,Ses02F_script03_2,Ses02F_script03_2_M036,I'll do no such thing.
898,Ses02F_script03_2,Ses02F_script03_2_F035,"Very well, if you insist on being boorish and idiotic."
899,Ses02F_script03_2,Ses02F_script03_2_M037,Turn it off. It's driving me mad.
900,Ses02F_script03_2,Ses02F_script03_2_F036,You are far too temperamental. Try to control yourself.
901,Ses02F_script03_2,Ses02F_script03_2_M038,Turn it off.
902,Ses02F_script03_2,Ses02F_script03_2_F037,Stop it. Go away. I hate you.
903,Ses02F_script03_2,Ses02F_script03_2_M039,"Amanda, listen. listen"
904,Ses02F_script03_2,Ses02F_script03_2_F038,"Listen? Listen, indeed. I am sick and tired of listening to you, damn sadistic bully."
905,Ses02F_script03_2,Ses02F_script03_2_M040,"Very amusing, indeed."
906,Ses02F_script03_2,Ses02F_script03_2_F039,"I hate you. Stop it. Stop it. I hate you, do you hear? You're conceited and overbearing and utterly impossible."
907,Ses02F_script03_2,Ses02F_script03_2_M041,"You're a vile, tempered, loose living, wicked little beast and I hope to never see you again as long as I live."
908,Ses02F_script03_2,Ses02F_script03_2_F040,This is the end. Finally and forever. Do you hear me? The end.
909,Ses02F_script03_2,Ses02F_script03_2_M042,You're not going like this.
910,Ses02F_script03_2,Ses02F_script03_2_F041,"Oh Yes, I am."
911,Ses02F_script03_2,Ses02F_script03_2_M043,You're not.
912,Ses02F_script03_2,Ses02F_script03_2_F042,I am. Let go of me. You're a cruel fiend and I hate and loathe you.
913,Ses02F_script03_2,Ses02F_script03_2_M044,Shut up. Shut up.
914,Ses02F_script03_2,Ses02F_script03_2_M045,I wouldn't-- I wouldn't marry--
915,Ses02F_script03_2,Ses02F_script03_2_M046,I wouldn't marry you if you came in crawling on your knees
916,Ses02F_script03_2,Ses02F_script03_2_F043,Thank God I realized what you are-- I'd never marry you again ever in my life. You're a cruel fiend and I hate you. You're a beast. You're a beast--I hate you. Stop it. Stop it.
917,Ses02F_script03_2,Ses02F_script03_2_M047,You're a evil vampire and I hope to God I never see you again as long as I live.
918,Ses02M_impro01,Ses02M_impro01_M000,All right. Finally. Here you go.
919,Ses02M_impro01,Ses02M_impro01_F000,"Hi, How can I help you?"
920,Ses02M_impro01,Ses02M_impro01_M001,"Yea. I just want to get this done,"
921,Ses02M_impro01,Ses02M_impro01_F001,"Sure, um"
922,Ses02M_impro01,Ses02M_impro01_M002,get my new license.
923,Ses02M_impro01,Ses02M_impro01_F002,do you have two forms of ID with you?
924,Ses02M_impro01,Ses02M_impro01_M003,"Um, no, I got my driver's license though."
925,Ses02M_impro01,Ses02M_impro01_F003,"I actually need two forms of ID. I need either a passport or a birth certificate, or social security card. I'm sorry."
926,Ses02M_impro01,Ses02M_impro01_M004,"Uh, sorry, I forgot them. I mean I've got to -"
927,Ses02M_impro01,Ses02M_impro01_F004,Well
928,Ses02M_impro01,Ses02M_impro01_M005,well is the dri-driver's license going to work?
929,Ses02M_impro01,Ses02M_impro01_F005,I- I can take your driver's license but I need another form of ID in order to process this paper work.
930,Ses02M_impro01,Ses02M_impro01_M006,"Okay, so what are you saying? What-"
931,Ses02M_impro01,Ses02M_impro01_F006,"Um, that you would need to go home and get another form of ID and come back."
932,Ses02M_impro01,Ses02M_impro01_M007,"What? I- You telling me I waited in that huge line to go and sit down and get my number called, like after"
933,Ses02M_impro01,Ses02M_impro01_F007,"Well, I'm sorry sir but"
934,Ses02M_impro01,Ses02M_impro01_M008,three hours and
935,Ses02M_impro01,Ses02M_impro01_F008,you need to bring two forms of ID there is nothing we can do about it.
936,Ses02M_impro01,Ses02M_impro01_M009,Shouldn't they have like told us about that? I mean why - why would they make me go and wait three hours if I have got to go and do it again?
937,Ses02M_impro01,Ses02M_impro01_F009,"Well, it's actually-"
938,Ses02M_impro01,Ses02M_impro01_F010,"It's standard that you bring a couple of forms of ID, I'm sorry."
939,Ses02M_impro01,Ses02M_impro01_M010,"It's standard? I mean I don't work at the D.M.V. how am I supposed to know that, like, I stand in line, I get my"
940,Ses02M_impro01,Ses02M_impro01_F011,"Well, I'm sorry, sir, but we're not responsible."
941,Ses02M_impro01,Ses02M_impro01_M011,"I filled out the application right, didn't I?"
942,Ses02M_impro01,Ses02M_impro01_F012,"Yes, you did, thank you very much, but we're not responsible if you've forgotten something, and we need to have two forms of ID."
943,Ses02M_impro01,Ses02M_impro01_M012,Okay. What about - no -- how about you hold that and I'll - I'll go and I can come back-
944,Ses02M_impro01,Ses02M_impro01_F013,"I'm sorry, but there is a lot of people waiting so you're just going to have to get in line again."
945,Ses02M_impro01,Ses02M_impro01_M013,I've been waiting for three hours.
946,Ses02M_impro01,Ses02M_impro01_F014,"It just happens to people all the time, I'm sorry sir, but I can't make an exception for you."
947,Ses02M_impro01,Ses02M_impro01_M014,This is ridiculous. Come on
948,Ses02M_impro01,Ses02M_impro01_F015,"I'm sorry, sir."
949,Ses02M_impro01,Ses02M_impro01_M015,"I cannot go back in that line. I've got stuff I need to do, I mean-"
950,Ses02M_impro01,Ses02M_impro01_F016,there is nothing I can do.
951,Ses02M_impro01,Ses02M_impro01_M016,"But my driver's license - I had to have my birth certificate to get my driver's license in the first place right, I mean this - here is my driver's license so"
952,Ses02M_impro01,Ses02M_impro01_F017,"I know sir, but we have to have two forms. There is nothing I can do about it, I'm sorry."
953,Ses02M_impro01,Ses02M_impro01_M017,That doesn't make any sense. Why?
954,Ses02M_impro01,Ses02M_impro01_F018,"I'm sorry, sir. There is nothing I can do."
955,Ses02M_impro01,Ses02M_impro01_M018,You- shouldn't you have like a sign or something maybe like up on the counter when you get the applica- maybe on the application
956,Ses02M_impro01,Ses02M_impro01_F019,"Well, if you had checked the web site it would have said."
957,Ses02M_impro01,Ses02M_impro01_F020,If you had checked the website it would have said that you needed two forms of identification.
958,Ses02M_impro01,Ses02M_impro01_M019,"What web- I didn't go to a website - why would I need to - it's the D.M.V.. You come to the D.M.V., you wait in line for three hours, and then you go home."
959,Ses02M_impro01,Ses02M_impro01_F021,"Well, maybe you should"
960,Ses02M_impro01,Ses02M_impro01_M020,I waited in line now I'm ready to get my stuff and then go home.
961,Ses02M_impro01,Ses02M_impro01_F022,Right. So maybe you should go home now and get your paperwork and come back.
962,Ses02M_impro01,Ses02M_impro01_F023,"I'm sorry sir but there's a lot of people waiting. So if you won't move out of the way, then I'm going to have to call security."
963,Ses02M_impro01,Ses02M_impro01_M021,"God, oh my-"
964,Ses02M_impro01,Ses02M_impro01_M022,This is ridiculous.
965,Ses02M_impro01,Ses02M_impro01_F024,"I'm sorry, sir, it's not my choice."
966,Ses02M_impro02,Ses02M_impro02_F000,I don't want you to go.
967,Ses02M_impro02,Ses02M_impro02_M000,"I know, I know. I don't want to go either baby. I love you know. And I'm going to miss you a lot."
968,Ses02M_impro02,Ses02M_impro02_F001,"I'm going to miss you too; I don't know what I'm going to do here without you. It's going to be so lonely, and so hard."
969,Ses02M_impro02,M:,be alright.
970,Ses02M_impro02,Ses02M_impro02_F002,I don't want to be a single mom.
971,Ses02M_impro02,Ses02M_impro02_M001,"You won't be. I'll be back; I'll be back before you know it. All right, and"
972,Ses02M_impro02,Ses02M_impro02_F003,but
973,Ses02M_impro02,Ses02M_impro02_M002,and
974,Ses02M_impro02,Ses02M_impro02_F004,It's dangerous; I mean how can you make sure that you'll
975,Ses02M_impro02,M:,it'll
976,Ses02M_impro02,Ses02M_impro02_M003,"It's- It's dangerous anywhere, honey. I mean this is -this- I'm just going to go and we'll get it over with,"
977,Ses02M_impro02,Ses02M_impro02_M004,"I'll come back we'll have, you know, some good benefits from being in the service and then we'll live - we'll live a happy life, then the rest of us, like the three of us."
978,Ses02M_impro02,Ses02M_impro02_F005,I hope so.
979,Ses02M_impro02,Ses02M_impro02_M005,A little family.
980,Ses02M_impro02,Ses02M_impro02_F006,I hope so.
981,Ses02M_impro02,Ses02M_impro02_M006,You gotta
982,Ses02M_impro02,Ses02M_impro02_F007,It's going to be really rough.
983,Ses02M_impro02,Ses02M_impro02_M007,"You gotta take care of our baby for me, alright?"
984,Ses02M_impro02,F:,you
985,Ses02M_impro02,Ses02M_impro02_F008,I'll send you lots of pictures.
986,Ses02M_impro02,Ses02M_impro02_M008,"I hope so, because I'm not going to be able to survive without all that. I don't know what I'm going to do."
987,Ses02M_impro02,Ses02M_impro02_M009,I've never been - I've never been away from you for two weeks let alone a year.
988,Ses02M_impro02,Ses02M_impro02_F009,"Well, just promise me that you going to be safe."
989,Ses02M_impro02,Ses02M_impro02_F010,"I mean can't they put you in like, you know kitchen work or something where you won't get"
990,Ses02M_impro02,Ses02M_impro02_M010,"No, it doesn't work that way"
991,Ses02M_impro02,Ses02M_impro02_M011,"but, I mean, I'm going to do whatever I can and get back here as fast as I can."
992,Ses02M_impro02,Ses02M_impro02_F011,It doesn't make any sense; I don't know why we have to be at war in the first place.
993,Ses02M_impro02,Ses02M_impro02_M012,"I know, but it's not our decision, I guess, you know, I mean"
994,Ses02M_impro02,Ses02M_impro02_M013,there's people that thought it was the right thing to do so now we have to- we have to do what we have to do for our country
995,Ses02M_impro02,Ses02M_impro02_M014,"and it'll work out you know, go there and do that. Yeah, I'll be back"
996,Ses02M_impro02,Ses02M_impro02_F012,"Will you write me letters, paper ones?"
997,Ses02M_impro02,Ses02M_impro02_M015,"Yeah, of course. I don't know if we'll have computers or anything like that you know, so probably my only option then."
998,Ses02M_impro02,Ses02M_impro02_M016,"Yeah, I'll write you every day 'cause you're the only thing that's going to be on my mind."
999,Ses02M_impro02,Ses02M_impro02_F013,"Our baby needs a dad; you can't leave. Okay, you can't disappear."
1000,Ses02M_impro02,Ses02M_impro02_M017,"Our baby has a dad, alright. Daddy is going to be back soon."
1001,Ses02M_impro02,Ses02M_impro02_M018,"I want you to, you know, take lots of video; pictures and I can see you when I get back or while I'm there. I'm going to miss you."
1002,Ses02M_impro02,Ses02M_impro02_F014,I'll miss you too.
1003,Ses02M_impro03,Ses02M_impro03_M000,"Oh, you're never going to believe it."
1004,Ses02M_impro03,Ses02M_impro03_F000,What? What? You look really happy what's going on?
1005,Ses02M_impro03,Ses02M_impro03_M001,"Well, I finally did it"
1006,Ses02M_impro03,Ses02M_impro03_F001,Finally did what?
1007,Ses02M_impro03,Ses02M_impro03_M002,I-I asked her to marry me.
1008,Ses02M_impro03,Ses02M_impro03_F002,"You did? Oh, my Gosh, I'm so proud of you."
1009,Ses02M_impro03,Ses02M_impro03_M003,"Yes, I know. [LAUGHTER]"
1010,Ses02M_impro03,Ses02M_impro03_F003,"Oh, my Gosh. Well, and did"
1011,Ses02M_impro03,M:,
1012,Ses02M_impro03,Ses02M_impro03_M004,"I'm so nervous you know, I'm-"
1013,Ses02M_impro03,Ses02M_impro03_F004,Did she say yes?
1014,Ses02M_impro03,Ses02M_impro03_M005,"Yes, she said yes. [LAUGHTER] I know"
1015,Ses02M_impro03,Ses02M_impro03_F005,That's like the most definitive.
1016,Ses02M_impro03,Ses02M_impro03_M006,I know Uhm- I can't believe it. It's like-
1017,Ses02M_impro03,Ses02M_impro03_F006,"Oh, my gosh, wait so when did you decide to do this, I mean,"
1018,Ses02M_impro03,Ses02M_impro03_F007,I would have thought you would have told me that you were planning on doing this.
1019,Ses02M_impro03,Ses02M_impro03_M007,"Well, yes, I wanted it you know I guess sort of as a surprise for everyone so"
1020,Ses02M_impro03,Ses02M_impro03_F008,"Yea, I guess so. Oh, my Gosh. Was she surprised?"
1021,Ses02M_impro03,Ses02M_impro03_M008,"Yes, yes. You know, she - she was like - I mean, she was happy, you know"
1022,Ses02M_impro03,Ses02M_impro03_F009,Yeah.
1023,Ses02M_impro03,Ses02M_impro03_M009,"I - I think it was about time, I don't know, maybe. You know what, it's been it's been long enough now."
1024,Ses02M_impro03,Ses02M_impro03_F010,So what did you do?
1025,Ses02M_impro03,Ses02M_impro03_M010,"Oh, well, it was -- you know, we were at this- at this concert and yeah"
1026,Ses02M_impro03,Ses02M_impro03_M011,so I-I talked to some of the crew before hand and-
1027,Ses02M_impro03,Ses02M_impro03_F011,"Oh, You did not."
1028,Ses02M_impro03,Ses02M_impro03_M012,I-I did.
1029,Ses02M_impro03,Ses02M_impro03_F012,"Oh, my Gosh. that's so cute"
1030,Ses02M_impro03,Ses02M_impro03_M013,"So I got the band to do something, you know, like towards the end of the song I got to go up on stage and, uh"
1031,Ses02M_impro03,Ses02M_impro03_F013,"That's so romantic. Oh, my Gosh. She must have died. That's like one of those things you write into a magazine about like my boyfriend did this. Oh my God."
1032,Ses02M_impro03,Ses02M_impro03_M014,"I know, so"
1033,Ses02M_impro03,Ses02M_impro03_M015,I got to freak her out.
1034,Ses02M_impro03,Ses02M_impro03_M016,"No, yes -- so"
1035,Ses02M_impro03,Ses02M_impro03_F014,She must have flipped out.
1036,Ses02M_impro03,Ses02M_impro03_M017,"Yea, that way she was guaranteed that she could not say no."
1037,Ses02M_impro03,Ses02M_impro03_F015,Right exactly because you can't say no in front of thousands of people. [LAUGHTER]
1038,Ses02M_impro03,Ses02M_impro03_M018,"No, but it was good."
1039,Ses02M_impro03,Ses02M_impro03_F016,Did you bring her up on stage too?
1040,Ses02M_impro03,Ses02M_impro03_M019,"Yes, yes. [LAUGHTER]"
1041,Ses02M_impro03,Ses02M_impro03_F017,"Oh, my Gosh, that's so cute."
1042,Ses02M_impro03,Ses02M_impro03_M020,"I know it was, I don't know I was really nervous but I'm really - I'm really glad."
1043,Ses02M_impro03,Ses02M_impro03_F018,Are your parents excited or...?
1044,Ses02M_impro03,Ses02M_impro03_M021,"Oh yes, they - they you know they love her and so I mean..."
1045,Ses02M_impro03,Ses02M_impro03_F019,"Yea, totally. So when is it going to happen?"
1046,Ses02M_impro03,Ses02M_impro03_M022,"Well, we're thinking uh - we're thinking winter time, you know, we're going to do it in the winter and then maybe, you know, maybe"
1047,Ses02M_impro03,Ses02M_impro03_M023,"I don't know either do a honeymoon like in the snow or fly down to like Australia, Southern Hemisphere, [GARBAGE] so we'll decide with that."
1048,Ses02M_impro03,Ses02M_impro03_F020,"Ooh, that would be fun."
1049,Ses02M_impro03,Ses02M_impro03_F021,"Do you think you'll get a house or something, like you guys are looking to buy some place or"
1050,Ses02M_impro03,Ses02M_impro03_M024,"Yea, yea, I'm not too sure where yet I guess you know, I kind of got to figure some stuff out here first"
1051,Ses02M_impro03,Ses02M_impro03_F022,Yeah. [LAUGHTER]
1052,Ses02M_impro03,Ses02M_impro03_M025,but like you know it's just - I guess we're just excited right now that we'll get to continue it together.
1053,Ses02M_impro03,Ses02M_impro03_F023,"Oh my Gosh. I cannot believe you're getting married, that is so cool."
1054,Ses02M_impro03,Ses02M_impro03_M026,I know.
1055,Ses02M_impro03,Ses02M_impro03_F024,"Golly, it just makes me all like romantic inside, like I really want that to happen to me. [LAUGHTER]"
1056,Ses02M_impro03,Ses02M_impro03_M027,"Oh, it will, obviously you know. But I know it's something - I don't know, you never really think about it happening, like before hand."
1057,Ses02M_impro03,F:,so fun. Oh my gosh.
1058,Ses02M_impro03,Ses02M_impro03_F025,Did you have a good ring? You better have had a good ring.
1059,Ses02M_impro03,Ses02M_impro03_M028,"Sure. Oh, yes."
1060,Ses02M_impro03,F:,
1061,Ses02M_impro03,Ses02M_impro03_F026,Good. The ring makes all the difference.
1062,Ses02M_impro03,Ses02M_impro03_M029,You know I had my mom come along maybe help me out a little bit because she's got good taste. but
1063,Ses02M_impro03,F:,"good, good, good."
1064,Ses02M_impro03,Ses02M_impro03_F027,"Oh, that's awesome."
1065,Ses02M_impro03,Ses02M_impro03_M030,"Yes, well, Thanks, thanks. Thank you. yeah"
1066,Ses02M_impro03,Ses02M_impro03_F028,"Yay, well congratulations, that's so cool. [BREATHING] I can't wait."
1067,Ses02M_impro03,Ses02M_impro03_M031,Hah.
1068,Ses02M_impro04,Ses02M_impro04_M000,"Uhm, I don't know"
1069,Ses02M_impro04,Ses02M_impro04_F000,So how you feeling?
1070,Ses02M_impro04,Ses02M_impro04_M001,I don't know what I'm going to do about this; I mean
1071,Ses02M_impro04,Ses02M_impro04_M002,"I have got to get a job, you know? Like-"
1072,Ses02M_impro04,Ses02M_impro04_F001,"You've been doing a lot of work for it, right?"
1073,Ses02M_impro04,Ses02M_impro04_M003,"Well, yea you know, I get my resumes and I mean I-"
1074,Ses02M_impro04,Ses02M_impro04_F002,"Right, so the fact you doing the best that you can is -"
1075,Ses02M_impro04,Ses02M_impro04_M004,"I go out all the places I can, every place that'll give an interview you know."
1076,Ses02M_impro04,Ses02M_impro04_F003,"you know you shouldn't give yourself a hard time for that, it's the best you can."
1077,Ses02M_impro04,Ses02M_impro04_M005,"But it's been so long, like what - what am I - what am I waiting -- I should probably just do something else, or"
1078,Ses02M_impro04,Ses02M_impro04_F004,"Well, but you care about what you do, right?"
1079,Ses02M_impro04,Ses02M_impro04_M006,"I don't know, I mean why - why"
1080,Ses02M_impro04,Ses02M_impro04_M007,"Yea, but it's - it's almost like it's not worth it you know, if I'm going to waste to have my life like trying to get a job, I mean once I actually do get the job it's like oh, retirement or something. I don't know, you know."
1081,Ses02M_impro04,F:,
1082,Ses02M_impro04,Ses02M_impro04_F005,"I understand that it's so frustrating but I know that you're here because you really want it you know and, and uh"
1083,Ses02M_impro04,Ses02M_impro04_M008,"Well, and that's what I begin to question after a while is maybe I just don't want it, maybe it's not even worth it, you know, like"
1084,Ses02M_impro04,Ses02M_impro04_M009,"I don't even know if it's going to be worth it because I can't break myself in, you know like I can't - can't even get a foot in the door you know."
1085,Ses02M_impro04,Ses02M_impro04_F006,"Well, I mean you're still here you've tried for this long so I think that says something all in itself."
1086,Ses02M_impro04,Ses02M_impro04_M010,"Yea, it says I'm stupid enough to be trying this long and not move on somewhere else."
1087,Ses02M_impro04,F:,it means you have persistence.
1088,Ses02M_impro04,Ses02M_impro04_F007,You are persistence. I mean that's important. that's
1089,Ses02M_impro04,Ses02M_impro04_M011,"I mean, I can't- I can't be persistent forever, you know, you can't not have a job forever, you know, I've got- I've got to do something, I've got to make money and get food on the table."
1090,Ses02M_impro04,Ses02M_impro04_F008,"Well, you're talented so keep that in mind, you know, you shouldn't give yourself too hard of a time."
1091,Ses02M_impro04,Ses02M_impro04_M012,"I mean, maybe I'm not, you know. I don't have a job. Maybe - maybe I'm not as good as-as I thought I was and"
1092,Ses02M_impro04,Ses02M_impro04_M013,I just got a whole skewed opinion on just how this is supposed to work out and
1093,Ses02M_impro04,Ses02M_impro04_F009,I'm sorry.
1094,Ses02M_impro04,Ses02M_impro04_M014,"I don't know, it's just not, I don't know - I don't know what to do really, you know, I'm just thinking"
1095,Ses02M_impro04,Ses02M_impro04_M015,"maybe - maybe take up painting, I don't know, you know."
1096,Ses02M_impro04,Ses02M_impro04_M016,"Do something that I don't have to go out and do something, stay at home, I don't know."
1097,Ses02M_impro04,Ses02M_impro04_M017,Seems like the only option at this point because obviously the outer world has just rejected me of all possible employment.
1098,Ses02M_impro04,Ses02M_impro04_F010,"That's- I mean. There are more factors then just whether you're good or not, you know what I mean like"
1099,Ses02M_impro04,Ses02M_impro04_F011,"and the fact that you know there is always different types of things and what kind of people they want in the office and whether it's male or female or you know what I mean, like things are out of your control."
1100,Ses02M_impro04,Ses02M_impro04_F012,So you should take that in consideration rather than giving yourself such a hard time.
1101,Ses02M_impro04,Ses02M_impro04_M018,"I know, but I mean- if that's the - you know, I'm either like the worst at this or just the most unlucky person on the planet I mean this doesn't"
1102,Ses02M_impro04,Ses02M_impro04_F013,"It might be the latter I don't know because you're not the worst, I mean you're great, you very talented at what you do."
1103,Ses02M_impro04,Ses02M_impro04_M019,this doesn't happen to a normal person.
1104,Ses02M_impro04,Ses02M_impro04_F014,"You know and the fact you still here and still cooking, like it's good that you're thinking about it, that you're reconsidering."
1105,Ses02M_impro04,Ses02M_impro04_F015,"But like, just because you're considering why it's been so difficult doesn't mean you should just stop."
1106,Ses02M_impro04,Ses02M_impro04_M020,"I mean, I don't know, I don't see - I don't see any other way - any other way around it right now."
1107,Ses02M_impro04,Ses02M_impro04_F016,"Maybe you should take a little break from it, but I don't think you should stop."
1108,Ses02M_impro04,M:,
1109,Ses02M_impro04,Ses02M_impro04_M021,What am I going to do on a break?
1110,Ses02M_impro04,Ses02M_impro04_F017,"Get out of town or something, I mean you need - you need to clear your head 'cause you seem like you're really frustrated about it. I mean you need to like, be excited about you're doing, rather than, you know upset."
1111,Ses02M_impro04,Ses02M_impro04_M022,Right. Thanks for talking to me.
1112,Ses02M_impro05,Ses02M_impro05_M000,Hi. Um-
1113,Ses02M_impro05,Ses02M_impro05_F000,"Hi, can I help you?"
1114,Ses02M_impro05,Ses02M_impro05_M001,It seems that uh- my-my bag didn't make it out on the carousel.
1115,Ses02M_impro05,Ses02M_impro05_F001,"Oh, did you check? Did you make sure as it went around the second time that it-"
1116,Ses02M_impro05,Ses02M_impro05_M002,"Yes, yes, it's gone around like you know twenty times. It's been about a half hour."
1117,Ses02M_impro05,Ses02M_impro05_F002,"Okay. Well, um- the f."
1118,Ses02M_impro05,Ses02M_impro05_F003,"Actually I'm looking here at the information, the flight that you were on we had some trouble with some of the baggage, it looks like a few peoples' bags didn't make it through. Um, so-"
1119,Ses02M_impro05,Ses02M_impro05_M003,Okay. So what-what do I have to get you know
1120,Ses02M_impro05,Ses02M_impro05_F004,"Well, you can fill out this paperwork um- and if for some reason it shows up, we can bring it to you, but-"
1121,Ses02M_impro05,Ses02M_impro05_M004,"For some reason, so you think it won't show up?"
1122,Ses02M_impro05,Ses02M_impro05_F005,"Well, sometimes it's just late baggage or misplaced baggage and it comes out but it seems to be here and just I'm reading off of this that"
1123,Ses02M_impro05,Ses02M_impro05_F006,Uh- it didn't make it into the second plane so it looks like there - they don't actually know what happened to it.
1124,Ses02M_impro05,Ses02M_impro05_M005,What? What? How does that happen?
1125,Ses02M_impro05,Ses02M_impro05_F007,"Um, well, sometimes there is just difficulties with loading on to the plane. Uh- There can be a theft or uh- some sort of you know mishap with a cart or something."
1126,Ses02M_impro05,Ses02M_impro05_M006,I really - I really need that bag.
1127,Ses02M_impro05,Ses02M_impro05_F008,"I- I- I understand, but um."
1128,Ses02M_impro05,Ses02M_impro05_M007,there are- I have important things in that bag. I've got
1129,Ses02M_impro05,Ses02M_impro05_F009,Okay
1130,Ses02M_impro05,Ses02M_impro05_M008,"I mean -- I've been away for a while and- and now I've- I've gifts for- for you know friends and family I mean, I got stuff in the there"
1131,Ses02M_impro05,Ses02M_impro05_F010,Right.
1132,Ses02M_impro05,Ses02M_impro05_M009,It's worth a lot.
1133,Ses02M_impro05,Ses02M_impro05_F011,"I understand that. Um- So I'm going to put down here that you looking for your baggage, but we actually can't, uh this bag is likely not going to show up so what we're going to do-"
1134,Ses02M_impro05,Ses02M_impro05_M010,"Not going to show - well isn't like - wouldn't it just be at the airport, that, like, if it didn't get on the other plane"
1135,Ses02M_impro05,Ses02M_impro05_M011,can they check there?
1136,Ses02M_impro05,Ses02M_impro05_F012,"Sometimes it gets stolen, sometimes it gets misplaced on another plane and"
1137,Ses02M_impro05,Ses02M_impro05_M012,on another-
1138,Ses02M_impro05,Ses02M_impro05_F013,"they - they, it gets shipped to somewhere else and then it's stuck somewhere and then we have no way of tracking that."
1139,Ses02M_impro05,Ses02M_impro05_F014,So we'll- what we'll do
1140,Ses02M_impro05,Ses02M_impro05_M013,"But we have the tags on. I mean like it wouldn't you know, if it got stuck somewhere it's like well this is nobodies bag I mean maybe you know look on the tag and"
1141,Ses02M_impro05,Ses02M_impro05_M014,see where it came from originally. I mean it seems like-
1142,Ses02M_impro05,Ses02M_impro05_F015,Right. Like I said sometimes a theft and things happen like that but we are willing to reim-reimburse you.
1143,Ses02M_impro05,Ses02M_impro05_M015,Theft?
1144,Ses02M_impro05,Ses02M_impro05_F016,"Um, so."
1145,Ses02M_impro05,Ses02M_impro05_M016,"Theft? Don't you know like all these people that are work - you keep like an eye on them, how can they get away with-"
1146,Ses02M_impro05,Ses02M_impro05_F017,"We have very tight security but we -uh- there are times when we just can't uh make sure there aren't absolutely no human error, you know"
1147,Ses02M_impro05,Ses02M_impro05_F018,I'm sorry there is no guarantee on baggage.
1148,Ses02M_impro05,Ses02M_impro05_M017,This is unbelievable. I've got
1149,Ses02M_impro05,Ses02M_impro05_M018,you don't realize the stuff that I've got in that - I really need to get the suitcase okay
1150,Ses02M_impro05,Ses02M_impro05_F019,"I understand, so-"
1151,Ses02M_impro05,Ses02M_impro05_M019,"so if it's back there or something, if there is something you can do"
1152,Ses02M_impro05,Ses02M_impro05_M020,"I need you to tell me because I really need to get the bag, okay?"
1153,Ses02M_impro05,Ses02M_impro05_F020,"all right, We've already checked back here for your baggage"
1154,Ses02M_impro05,Ses02M_impro05_F021,and we will continue to look for it and because your paper-
1155,Ses02M_impro05,Ses02M_impro05_M021,You've already checked? Can you check again? [garbage]
1156,Ses02M_impro05,Ses02M_impro05_F022,"I've already looked, thank you very much and because we've filled out paperwork if it shows up we will send it to you but otherwise what we can do is reimburse you for fifty dollar."
1157,Ses02M_impro05,Ses02M_impro05_M022,Fifty- fifty dollars? Come on you have got to be joking.
1158,Ses02M_impro05,Ses02M_impro05_F023,"Well, it's- it's just sort of help with the fact uh that you lost some of your possessions and we rather do that than-"
1159,Ses02M_impro05,Ses02M_impro05_M023,"Uh huh, yea, lost some of my possessions, yes, so if I lost maybe a shoe that was in the suitcase and like a carry-on"
1160,Ses02M_impro05,Ses02M_impro05_M024,"that might be like fifty dollars okay, but this - I- [garbage] I had like thousands of dollars worth of stuff in that suitcase."
1161,Ses02M_impro05,Ses02M_impro05_F024,The airline can't afford to give you everything that is in that suitcase. and so-
1162,Ses02M_impro05,Ses02M_impro05_M025,The a- what? Talking about a core they can't afford it? I mean-
1163,Ses02M_impro05,Ses02M_impro05_F025,Well because lots of people get their baggage lost and we don't want to have false claims or anything like that so we have
1164,Ses02M_impro05,Ses02M_impro05_F026,"we can give you fifty dollar to sort of make up for it, to compensate, and we can definitely let you know if it shows up but likely, more than likely-"
1165,Ses02M_impro05,Ses02M_impro05_M026,I mean you're not helping me here. What do I have to do here? Do I need to sue the airline company is that what I should do
1166,Ses02M_impro05,Ses02M_impro05_M027,because this is ridiculous?
1167,Ses02M_impro05,Ses02M_impro05_F027,I'm sorry. I don't- I-
1168,Ses02M_impro05,Ses02M_impro05_F028,I don't believe you should sue the airline company but we do have a policy uh- in which we can reimburse you and that's all we can do and I'm sorry I've done everything I can-
1169,Ses02M_impro05,Ses02M_impro05_M028,All right. I'm sick- I'm sick of this all right. I'm sick of you and keep your fifty dollar.
1170,Ses02M_impro05,Ses02M_impro05_F029,There's other people waiting-
1171,Ses02M_impro05,Ses02M_impro05_F030,Fine.
1172,Ses02M_impro06,Ses02M_impro06_F000,What's going on?
1173,Ses02M_impro06,Ses02M_impro06_M000,Kathy died last night.
1174,Ses02M_impro06,Ses02M_impro06_F001,"Oh my God. Oh my God, I'm so sorry."
1175,Ses02M_impro06,Ses02M_impro06_M001,"yeah, I mean, you know, it was a -"
1176,Ses02M_impro06,Ses02M_impro06_M002,"I guess we saw it coming and she lasted a lot - a lot longer than, uh, they expected but you know, I mean when it actually happens it's just a lot harder."
1177,Ses02M_impro06,Ses02M_impro06_F002,"It doesn't make any easier, yes."
